res_id,menu,price
"(1,)",광화문짬뽕,"8,000원"
"(1,)",광화문자장면,"8,000원"
"(1,)",탕수육<중>,"15,000원"
"(1,)",깐풍기 ,"23,000원"
"(1,)",바게트멘보샤,"18,000원"
"(1,)",광화문짬뽕밥,"8,500원"
"(1,)",바삭군만두,"6,000원"
"(1,)",어향동고,"28,000원"
"(1,)",차돌박이숙주볶음,"23,000원"
"(2,)",워터밀 플레이트,"17,900원"
"(2,)",핸드메이드 리코타 치즈 팬케이크와 선인장 시럽(메인),변동
"(2,)",새싹보리로 만든 브리오슈 프렌치 토스트(메인),변동
"(2,)",쉬림프 에그 샌드위치(메인),변동
"(2,)",수제햄과 베이컨이 들어간 모짜렐라 치즈 오믈렛,변동
"(2,)",해산물 칠리 부야베스 숏 파스타,변동
"(2,)",해산물 바질페스토 리소토(메인),변동
"(2,)",버터구이 오징어와 오리엔탈 소스의 스파게티니(메인),변동
"(2,)",네가지 버섯이 들어간 트러플 크림 딸리아뗄레(메인),변동
"(2,)",레드페퍼 소스와 닭다리 살 스테이크(메인),변동
"(2,)",블랙페퍼 소스와 돼지 목살 스테이크(메인),변동
"(2,)",리코타 치즈 수경재배 샐러드(애피타이저),변동
"(2,)",단호박 크림 스프(애피타이저),변동
"(2,)",명란 감자 그라탱(애피타이저),변동
"(2,)",핸드메이드 해쉬 브라운(애피타이저),변동
"(3,)",[점심] 보자기비빔밥 세트,"20,000원"
"(3,)",완전소중한 꽃밥 ,"39,000원"
"(3,)",매콤 제육 비빔밥 세트 ,"20,000원"
"(3,)",황태만둣국 세트,"18,000원"
"(3,)",눈개승마 나물밥 세트,"18,000원"
"(3,)",수제맥주,"9,000원"
"(3,)",채식육개장 세트,"18,000원"
"(3,)",유기농한우떡불고기,"38,000원"
"(3,)",흑산도 우럭찜 ,"35,000원"
"(3,)",찬란한 고추잡채,"28,000원"
"(3,)",진피면역샐러드,"18,000원"
"(4,)",허니치즈트랩,"7,500원"
"(4,)",블루나잇,"7,500원"
"(4,)",굿모닝 하바나,"7,500원"
"(4,)",바나나 푸딩,"7,500원"
"(4,)",딸기 레어 치즈,"7,500원"
"(4,)",허니그레이프,"7,500원"
"(4,)",아보카도 블랜디드,"7,900원"
"(5,)",서울추어탕,"12,000원"
"(5,)",모둠전,"23,000원"
"(5,)",추어튀김,"28,000원"
"(5,)",턍평채,"18,000원"
"(5,)",버섯육개장,"12,000원"
"(5,)",남도 추어탕,"12,000원"
"(6,)",아메리카노,"4,900원"
"(7,)",블란서미술관 1인 이용권(평일),변동
"(7,)",블란서미술관 1인 이용권(주말),변동
"(8,)",시그니쳐,"53,000원"
"(8,)",스페셜,"78,000원"
"(8,)",프리미엄,"140,000원"
"(9,)",J.alley오늘의 빵(4pcs),"2,000원"
"(9,)",오늘의 샐러드,"5,000원"
"(9,)",오징어 먹물 아란치니,"8,000원"
"(9,)",통 토마토 리코타 샐러드,"10,000원"
"(9,)",그릴드 치킨,"14,000원"
"(9,)",하몽 가지구이,"15,000원"
"(9,)",겉바속촉 문어,"14,000원"
"(9,)",허니 트러플향 감자튀김,"7,000원"
"(9,)",고대미 항정살 버섯 리조또,"24,000원"
"(9,)",차돌박이 라구,"22,000원"
"(9,)",해산물 로제,"21,000원"
"(9,)",쵸리조 알리올리오,"19,000원"
"(9,)",버섯 수란 베이컨 크림,"18,000원"
"(9,)",돈마호크 뼈등심,"33,000원"
"(9,)","[평일 점심]커피 & 차(hot,ice)","1,000원"
"(10,)",서울수육카츠,"25,900원"
"(10,)",서울족발카츠,"20,800원"
"(10,)",서울떡갈비카츠,"13,900원"
"(10,)",등심카츠,"14,900원"
"(10,)",안심카츠,"13,900원"
"(10,)",특등심카츠,"18,900원"
"(10,)",안심&등심카츠,"15,900원"
"(10,)",치즈카츠,"14,800원"
"(10,)",경양우동,"4,000원"
"(10,)",명란마요작은카츠볼6ea,"4,500원"
"(10,)",계란품은칠리카츠볼4ea,"4,500원"
"(10,)",새우튀김2ea,"5,000원"
"(10,)",단호박고로케4ea,"5,000원"
"(10,)",수제잔식혜,"3,500원"
"(10,)",라무네사이다,"4,000원"
"(11,)",백반,"8,000원"
"(13,)",오리지날 에그 수플레 카스텔라,"16,000원"
"(13,)",스톤 드립 커피,"5,800원"
"(13,)",쑥 수플레 카스텔라,"17,000원"
"(13,)",딸기 수플레 카스텔라,"18,000원"
"(13,)",말차 프로마쥬 케이크,"13,000원"
"(13,)",딸기 프로마쥬 케이크,"14,000원"
"(13,)",스톤 드립 계란 커피,"7,300원"
"(13,)",천혜향 청수 / 차,"7,500원"
"(13,)",자두 청수 / 차,"7,500원"
"(13,)",핸드 드립 어린 잎,"7,500원"
"(13,)",말차 우유,"7,000원"
"(13,)",말차 크림 우유,"7,500원"
"(13,)",핸드 드립 홍차,"7,500원"
"(13,)",홍차 우유,"7,000원"
"(13,)",홍차 크림 우유,"7,500원"
"(15,)",벌교왕꼬막,"25,000원"
"(15,)",통영생굴회,"15,000원"
"(15,)",해물라면,"7,000원"
"(15,)",참소라,"29,000원"
"(15,)",쭈꾸미숙회,"29,000원"
"(15,)",맛조개찜,"25,000원"
"(15,)",알배기참게찜,"35,000원"
"(15,)",돌문어,"29,000원"
"(19,)",랑데자뷰,"7,000원"
"(19,)",밀크티,"7,000원"
"(19,)",아메리카노,"5,500원"
"(19,)",얼그레이케이크,"6,800원"
"(20,)",나뭇잎 2인세트,"50,000원"
"(20,)",점심특선,"11,000원"
"(20,)",모듬초밥(점심),"16,000원"
"(20,)",나뭇잎초밥(점심),"21,000원"
"(20,)",스페셜초밥,"26,000원"
"(20,)",김치어묵우동,"9,000원"
"(20,)",감태후토마키,"11,000원"
"(20,)",도로스시,"27,000원"
"(20,)",광어10pcs,"19,000원"
"(20,)",연어10pcs,"17,000원"
"(20,)",도미10pcs,"20,000원"
"(20,)",초새우10pcs,"16,000원"
"(20,)",새우장,"10,000원"
"(20,)",나뭇잎사시미(2~3인),"75,000원"
"(20,)",특선사시미(2~3인),"60,000원"
"(21,)",마스카포네 치즈 오믈렛,"15,000원"
"(21,)","양송이 크림소스의 살치살 스테이크, 꿀자몽","29,000원"
"(21,)",에그 베네딕트,"16,000원"
"(21,)",쉬림프 베이컨 에그피자,"15,000원"
"(21,)",플레인 프렌치 토스트,"12,000원"
"(21,)",바나나 프렌치 토스트,"14,000원"
"(21,)",바닐라 아이스크림 애플 콤포트 프렌치 토스트,"16,000원"
"(21,)",통로메인 시저 샐러드,"12,000원"
"(21,)",부라타 치즈 샐러드,"15,000원"
"(21,)",감바스 오일 파스타,"18,000원"
"(21,)",시즈닝 새우 로제 파스타,"18,000원"
"(21,)",쵸리조 오징어 먹물 리조또,"18,000원"
"(21,)",클래식 라자냐,"21,000원"
"(21,)","아보카도, 페퍼소스 치킨스테이크","23,000원"
"(21,)",이베리코 항정살 스테이크,"26,000원"
"(23,)",아메리카노,"4,500원"
"(23,)",카페라떼,"5,000원"
"(23,)",바닐라라떼,"5,500원"
"(23,)",플랫화이트,"5,000원"
"(23,)",크림라떼,"5,800원"
"(23,)",흑임자라떼,"5,800원"
"(23,)",율무라떼,"6,800원"
"(23,)",메밀차,"4,500원"
"(23,)",퐁당유과,"2,000원"
"(23,)",스콘,"2,500원"
"(23,)",슬로우라떼,"5,500원"
"(23,)",보이차,"4,500원"
"(23,)",크로플,"7,500원"
"(23,)",패션후르츠에이드,"6,500원"
"(23,)",율무라떼  HOT,"6,300원"
"(24,)",Croissant,"3,800원"
"(24,)",Gelato,"6,000원"
"(24,)",Gelato + 시식,"7,000원"
"(24,)",하몬 젤라또 크로아상 샌드위치,"15,000원"
"(24,)",젤라또 포장 S,"22,000원"
"(24,)",젤라또 포장 M,"28,000원"
"(24,)",젤라또 포장 L,"36,000원"
"(24,)",뺑오 초코,"4,200원"
"(24,)",에스프레소,"4,000원"
"(24,)",아메리카노,"4,000원"
"(24,)",플랫화이트,"5,000원"
"(24,)",타히티바닐라라떼,"5,800원"
"(24,)",젤라또1컵,"6,000원"
"(25,)",통 등덧심살(170g),"16,000원"
"(25,)",커플세트,"48,000원"
"(25,)",실속세트,"59,000원"
"(25,)",회식세트,"74,000원"
"(25,)",1% 칼 삼겹살,"15,000원"
"(25,)",눈꽃항정살,"16,000원"
"(25,)",스텔라생맥주,"8,000원"
"(25,)",클라우드생맥주,"5,000원"
"(25,)",테라생맥주,"5,000원"
"(25,)",구워먹는 임실치즈,"9,000원"
"(25,)",1% 세트,"48,000원"
"(25,)",뼈갈비(250g),"25,000원"
"(25,)",된장술밥,"6,000원"
"(26,)",왕새우 아보 오픈 샌드위치,"13,000원"
"(26,)",1++한우 샌드위치,"14,500원"
"(26,)",리코타 베이컨 오픈 샌드위치,"12,500원"
"(26,)",생연어 아보 샌드위치,"14,500원"
"(26,)",머쉬룸 아보 오픈 샌드위치,"11,500원"
"(26,)",딸기 샌드위치,"9,500원"
"(26,)",단호박 닭가슴살 치아바타 샌드위치,"11,500원"
"(26,)",애플 브리치즈 치아바타 샌드위치,"11,000원"
"(26,)",수비드 닭가슴살 샐러드,"10,500원"
"(26,)",1++한우 샐러드,"13,000원"
"(26,)",생연어 샐러드_홀스레디쉬 드레싱,"13,000원"
"(26,)",왕새우 샐러드_스리라차 마요,"11,500원"
"(26,)",함박 스테이크,"13,500원"
"(26,)",애플 크로아상,"8,500원"
"(26,)",생과일 프렌치토스트,"10,000원"
"(27,)",수제비,"9,000원"
"(27,)",찹쌀새알옹심이(1인분),"13,000원"
"(27,)",파전,"15,000원"
"(27,)",쭈꾸미볶음,"20,000원"
"(27,)",감자전,"10,000원"
"(27,)",녹두전,"15,000원"
"(28,)",사사블랜딩-숲,"5,500원"
"(29,)",Cake,"6,500원"
"(29,)",Coffee,변동
"(29,)",Tea,변동
"(31,)",온천집 1인 미소 샤브,"17,000원"
"(31,)",비프 스테이크 정식,"22,000원"
"(31,)",온천집 수비드 수육,"28,000원"
"(31,)",트러플 튀김 덮밥,"17,000원"
"(31,)",북해도식 얼큰 샤브,"18,000원"
"(31,)",북해도식 1인 얼큰 샤브샤브 3단,"18,000원"
"(31,)",북해도식 1인 얼큰 샤브샤브 4단,"24,000원"
"(31,)",온천집 1인 된장 샤브샤브 3단,"17,000원"
"(31,)",온천집 1인 된장 샤브샤브 4단,"23,000원"
"(34,)",등심 돈카츠 (220g),"13,000원"
"(34,)",안심 돈카츠 (220g),"14,000원"
"(34,)",등심+안심 돈카츠 (등심110g+안심150g),"18,000원"
"(34,)",스페셜 등심 돈카츠 (230g),"16,000원"
"(34,)",새우+등심 돈카츠 (2p+220g),"21,000원"
"(34,)",새우+안심 돈카츠 (2p+220g),"22,000원"
"(34,)",등심 돈카츠 카레 (120g),"13,000원"
"(34,)",안심 돈카츠 카레 (120g),"14,000원"
"(34,)",새우튀김 카레 (새우2P),"17,000원"
"(34,)",카레 추가 (단품),"5,000원"
"(34,)",멘치카츠 (180g),"17,000원"
"(34,)",치킨카츠 (180g),"15,000원"
"(34,)",치킨카츠 카레 (120g),"15,000원"
"(35,)",브라우니,"4,500원"
"(35,)",레몬케이크,"4,000원"
"(35,)",아메리카노,"4,300원"
"(35,)",카페라떼,"5,000원"
"(35,)",바닐라라떼,"5,500원"
"(36,)",에스프레소,"4,400원"
"(36,)",아메리카노,"4,400원"
"(36,)",카페라떼,"4,800원"
"(36,)",카푸치노,"4,800원"
"(36,)",바닐라라떼,"5,200원"
"(36,)",플랫화이트,"4,800원"
"(36,)",크루아상,"2,700원"
"(36,)",플레인스콘,"2,700원"
"(36,)",크림 치즈 타르트,"3,000원"
"(36,)",블루베리 파이,"4,300원"
"(37,)","시그니처 딤섬(구채교, 하교)","9,800원"
"(37,)",광동식 전가복(S),"60,000원"
"(37,)",유린기(S),"32,000원"
"(37,)",후난식 볶음밥,"15,000원"
"(37,)",삼선 짬뽕,"14,000원"
"(39,)",개성 고기만두전골,"15,000원"
"(39,)",개성 김치만두전골,"17,000원"
"(39,)",조랭이떡 만두국,"8,000원"
"(39,)",가래떡 만두국,"11,000원"
"(39,)",김치가래떡만두국,"13,000원"
"(39,)",조랭이떡국,"8,000원"
"(39,)",가래떡국,"11,000원"
"(39,)",개성만두국,"8,000원"
"(39,)",개성김치만두국,"13,000원"
"(39,)",서리태콩국수(계절메뉴),"8,000원"
"(39,)",개성만두찜,"8,000원"
"(39,)",개성김치만두찜,"13,000원"
"(39,)",개성버섯만두찜,"13,000원"
"(39,)",모둠만두찜,"14,000원"
"(39,)",보쌈정식,"18,000원"
"(40,)",초콜릿라떼,"5,500원"
"(40,)",오늘의 스무디보울,"8,500원"
"(40,)",카페라떼,"4,500원"
"(40,)",아메리카노,"4,000원"
"(40,)",말차라떼,"5,500원"
"(40,)",흙,"5,200원"
"(40,)",raw 레몬딸기치즈케이크,"4,800원"
"(40,)",조감라떼-비트루트,"5,500원"
"(41,)",닭도리탕(소),"24,000원"
"(41,)",닭도리탕(중),"35,000원"
"(41,)",닭도리탕(대),"47,000원"
"(42,)",매운직화 뼈구이,"15,000원"
"(42,)",숙성 삼겹살,"15,000원"
"(42,)",숙성 뼈탄삼겹살(2인이상),"17,000원"
"(42,)",뼈탄친구들세트(3인),"77,000원"
"(43,)",핑크에이드,"8,500원"
"(43,)",블랙라떼,"9,000원"
"(43,)",크렘브릘레 라떼,"9,000원"
"(43,)",아메리카노,"7,000원"
"(43,)",라떼,"7,500원"
"(46,)",잠봉뵈르,"12,000원"
"(46,)",잠봉 프로마쥬,"12,000원"
"(46,)",파스트라미,"12,000원"
"(46,)",살라미,"12,000원"
"(46,)",머플레타,"14,000원"
"(46,)",비엘티,"13,000원"
"(46,)",샘플러보드,"28,000원"
"(47,)",육회 (200g),"15,000원"
"(47,)",육회낙지탕탕이,"28,000원"
"(47,)",간.천엽,"13,000원"
"(47,)",육회물회,"25,000원"
"(47,)",육사시미,"28,000원"
"(47,)",육회비빔밥,"7,000원"
"(47,)",육회비빔밥 (특),"11,000원"
"(47,)",산낙지탕탕이,"15,000원"
"(48,)",Lunch Set (3 Course),"58,000원"
"(48,)",Lunch Set (Sharing Course),"145,000원"
"(48,)",A la carte,변동
"(48,)",Dinner  Set,변동
"(48,)",Brunch Set,변동
"(49,)",스테이크 트러플 크림 파스타,"16,800원"
"(49,)",곱창 청양 크림 파스타,"19,800원"
"(49,)",매운 닭갈비 스테이크 크림파스타,"13,500원"
"(49,)",명란 크림 파스타,"14,000원"
"(49,)",우니 매생이 파스타,"15,300원"
"(49,)",갈릭 쉬림프 알리오 올리오,"13,800원"
"(49,)",비스크 로제 파스타,"15,300원"
"(49,)",미트볼 스파이시 파스타,"13,800원"
"(49,)",갈릭 스테이크 돈부리 라이스,"17,800원"
"(49,)",대창 매콤마라 돈부리 라이스,"18,900원"
"(49,)",연어 아보카도 돈부리 라이스,"15,500원"
"(49,)",갈릭 포크 돈부리 라이스,"13,500원"
"(49,)",갈릭 오야꼬 돈부리 라이스,"13,500원"
"(49,)",하우스 시저 샐러드,"9,000원"
"(49,)",차돌 오리엔탈 샐러드,"12,800원"
"(50,)",BLACK COFFEE,"3,800원"
"(50,)",WHITE COFFEE,"4,500원"
"(50,)",HAND DRIP,"4,500원"
"(50,)",VARIATION,"5,000원"
"(50,)",PLAIN BAGEL,"2,500원"
"(50,)",OTHER BAGELS,"2,800원"
"(50,)",SPREAD,"2,000원"
"(50,)",ANBUTTER,"5,500원"
"(50,)",FOURB SET,"7,800원"
"(50,)",TODAY'S BAGEL,"4,000원"
"(50,)",ESPRESSO,"3,500원"
"(50,)",LONG BLACK,"3,500원"
"(50,)",DUTCH BLACK,"4,000원"
"(50,)",MOCHA,"5,000원"
"(50,)",AFFOGATO,"5,000원"
"(51,)",스페셜 피자 (Special),"28,000원"
"(51,)",아로또라따 피자 (Arrotolata),"30,000원"
"(51,)",콰트로 포르마지 피자 (Quattro Formaggi),"29,000원"
"(51,)",오르또라나 피자 (Ortolana),"27,000원"
"(51,)",알 마이스 피자 (Al Mais),"21,000원"
"(51,)",마르게리따 피자 (Margherita),"19,000원"
"(51,)",스텔라 피자,"33,000원"
"(51,)",디마떼오 피자 (Di Matteo),"39,000원"
"(51,)",프로슈또 에 풍기 피자 (Prosciutto e Funghi),"24,000원"
"(51,)",알라세프 피자 (Alla Chef),"25,000원"
"(51,)",루꼴라 에 감베리 피자 (Rucola e Gamberi),"27,000원"
"(51,)",디아볼라 피자 (Diavola),"27,000원"
"(51,)",지라솔레 감베리 피자 (Girasole Gamberi),"28,000원"
"(51,)",까프리치오사 피자 (Capricciosa),"29,000원"
"(51,)",페스까또레 피자 (Pescatore),"20,000원"
"(52,)",아메리카노,"5,000원"
"(52,)",얼스퀘이크,변동
"(52,)",코르타도,"5,000원"
"(52,)",카페라떼,"5,500원"
"(52,)",아인슈페너,"5,500원"
"(52,)",크림라떼,"6,000원"
"(52,)",바닐라빈크림라떼,"6,500원"
"(53,)",앙버터식빵,"4,500원"
"(53,)",인절미티라미수,"7,500원"
"(53,)",초코 꽈배기,"2,500원"
"(53,)",큐브 아이스크림,"2,000원"
"(53,)",비엔나 밀크티,"6,500원"
"(53,)",단호박 식혜,"6,500원"
"(53,)",컵아이스크림,"5,000원"
"(53,)",비엔나커피,"6,500원"
"(53,)",에스프레소,"5,000원"
"(53,)",아메리카노,"5,000원"
"(53,)",플랫화이트,"6,000원"
"(53,)",플랫그린티,"6,000원"
"(54,)",마제소바,"9,500원"
"(54,)",레드락생맥주,"4,000원"
"(54,)",라무네,"3,000원"
"(54,)",콜라,"2,000원"
"(54,)",사이다,"2,000원"
"(54,)",아부라소바,"9,500원"
"(54,)",돈코츠라멘,"9,000원"
"(54,)",돼지껍데기아부라소바,"11,000원"
"(55,)",gelato cup/cone,"5,500원"
"(55,)",gelato to-go XS,"16,000원"
"(55,)",gelato to-go S,"21,000원"
"(55,)",gelato to-go M,"27,000원"
"(55,)",gelato to-go L,"35,000원"
"(56,)",런치 카운터 오마카세,"50,000원"
"(56,)",디너 카운터 오마카세,"80,000원"
"(56,)",런치 스시코스,"35,000원"
"(56,)",런치 룸 사시미 오마카세,"80,000원"
"(56,)",디너 스시코스,"55,000원"
"(56,)",런치 오마카세,"50,000원"
"(56,)",런치 스시 오마카세,"70,000원"
"(56,)",런치 사시미 오마카세,"80,000원"
"(56,)",디너 사시미 오마카세,"120,000원"
"(57,)",로스티드 치킨,"24,000원"
"(57,)",라구 파스타,"16,000원"
"(57,)",항정살 구이,"22,000원"
"(57,)",문어 바지락 파스타,"18,000원"
"(57,)",감자그라탕,"12,000원"
"(57,)",라따뚜이,"12,000원"
"(57,)",살치살 스테이크,"38,000원"
"(57,)",글라스 와인,"6,000원"
"(58,)",어향완자가지,"32,000원"
"(58,)",꿔바육 ,"21,000원"
"(58,)",티엔미미 철판볶음,"39,000원"
"(58,)",토마토탕면 ,"10,000원"
"(58,)",마파통두부,"24,000원"
"(58,)",라즈지,"28,000원"
"(58,)",홍소육 덮밥,"11,000원"
"(58,)",완자탕면,"10,000원"
"(58,)",하가우/부추,"8,000원"
"(58,)",춘권,"6,000원"
"(58,)",트러플 쇼마이,"8,000원"
"(59,)",국시,"9,000원"
"(59,)",녹두빈대떡,"12,000원"
"(59,)",문어 (소),"16,000원"
"(59,)",생선튀김 (소),"16,000원"
"(59,)",생선튀김 (대),"30,000원"
"(60,)",에스프레소 (ESPRESSO),"5,000원"
"(60,)",아메리카노 (AMERICANO) (hot/iced),"5,000원"
"(60,)",마키아토 (MACCHIATO),"5,300원"
"(60,)",지브랄타 (GIBRALTA),"5,500원"
"(60,)",카푸치노 (CAPPUCCINO),"5,700원"
"(60,)",라떼 (LATTE) (hot/iced),"6,100원"
"(60,)",모카 (MOCHA) (hot/Iced),"6,500원"
"(60,)",블렌드 (드립),"5,200원"
"(60,)",싱글오리진 (드립),"6,300원"
"(60,)",콜드 브루,"5,800원"
"(60,)",뉴 올리언스,"5,800원"
"(60,)",놀라 플로트 (NOLA FLOAT),"7,200원"
"(60,)",레모네이드 (LEMONADE),"4,500원"
"(60,)",레몬 유자 피즈 (LEMON YUJU FIZZ),"4,500원"
"(60,)",딸기 피즈 (STRAWBERRY FIZZ),"5,200원"
"(61,)",런치,"14,000원"
"(61,)",2인스테이크 SET B,"50,000원"
"(61,)",마르게리따 피자,"15,000원"
"(61,)",깔조네 피자,"17,000원"
"(61,)",페스카토레,"16,000원"
"(61,)",치킨아라비아따,"16,000원"
"(61,)",페페론 알리오 올리오,"15,000원"
"(61,)",빠네스파게티,"16,000원"
"(61,)",오징어먹물리조또,"16,000원"
"(61,)",안심스테이크,"39,000원"
"(61,)",등심스테이크,"35,000원"
"(61,)",라자냐,"16,000원"
"(62,)",토리빠이탄,"9,000원"
"(62,)",카라빠이탄,"9,000원"
"(62,)",쇼유라멘,"9,000원"
"(62,)",시오라멘,"9,000원"
"(63,)",정그리야 시그니처,"5,500원"
"(64,)",사골칼국수,"9,000원"
"(64,)",버섯전골,"16,000원"
"(64,)",왕만두국,"9,000원"
"(64,)",왕만두,"9,000원"
"(64,)",모듬전 중,"28,000원"
"(64,)",모듬전 대,"38,000원"
"(64,)",보쌈 중,"32,000원"
"(64,)",보쌈 대,"42,000원"
"(64,)",수육,"38,000원"
"(64,)",백수육,"43,000원"
"(64,)",콩국수,"11,000원"
"(66,)",제로숑 화덕빵,"3,300원"
"(66,)",허니달쿵 빵,"4,500원"
"(66,)",화이트 치킨 샌드위치,"8,000원"
"(66,)",옐로우 덕 샌드위치,"8,500원"
"(66,)",브라운 비프 샌드위치,"8,500원"
"(66,)",레드 치킨 샌드위치,"8,500원"
"(66,)",REAL 100 JUICE 오디 / 오렌지 / 자몽,"7,500원"
"(67,)",닭한마리,"25,000원"
"(67,)",떡사리,"1,000원"
"(67,)",국수사리,"2,000원"
"(67,)",소주,"4,000원"
"(67,)",맥주,"5,000원"
"(67,)",버섯사리,"2,000원"
"(67,)",감자,"2,000원"
"(67,)",공기밥,"2,000원"
"(67,)",닭도리탕,"30,000원"
"(68,)",Lunch Course,"100,000원"
"(68,)",Dinner Course,"180,000원"
"(70,)",브라우니,"4,500원"
"(70,)",버터스콘,"3,300원"
"(70,)",당근케이크,"4,000원"
"(70,)",영국식 레몬 케이크,"4,000원"
"(70,)",오렌지 바닐라 케이크,"4,500원"
"(70,)",아메리카노,"4,300원"
"(70,)",카페라떼,"5,000원"
"(70,)",아인슈페너,"5,000원"
"(70,)",바닐라라떼,"5,500원"
"(70,)",잉글리쉬 티,"4,000원"
"(70,)",얼그레이 티,"4,000원"
"(71,)",카페 플로트,"7,000원"
"(72,)",흑돼지 샤브샤브,"15,000원"
"(72,)",갈비솥밥 정식,"18,000원"
"(72,)","고깃상 - 갈비본살, 돼지목살, 닭다리살","38,000원"
"(72,)",이베리코  돼지목살 숯불구이 정식,"15,000원"
"(72,)",닭다리살 숯불구이 정식,"13,000원"
"(72,)",정선 곤드레 연근 솥밥 정식,"15,000원"
"(72,)",고등어 숯불구이 정식,"11,000원"
"(72,)",육회비빔밥 정식,"12,000원"
"(72,)",마약된장찌개,"6,000원"
"(72,)",숯불 삼계 영양 솥밥 정식,"16,000원"
"(72,)",이베리코 돼지목살 숯불구이 정식 (포장),"15,000원"
"(72,)",닭다리살 숯불구이 정식 (포장),"13,000원"
"(72,)",제육볶음 정식 (포장),"11,000원"
"(72,)",육회비빔밥 정식 (포장),"12,000원"
"(73,)",아란치니,"4,000원"
"(73,)",미트볼,"5,000원"
"(73,)",치킨스테이크,"15,000원"
"(73,)",송아지 루꼴라 샐러드,"18,000원"
"(73,)",문어 샐러드,"15,000원"
"(73,)",광어 까르파치오,"15,000원"
"(73,)",참치 까르파치오,"15,000원"
"(73,)",꼬제(홍합),"12,000원"
"(73,)",세가지 치키티믹스,"25,000원"
"(73,)",봉골레,"23,000원"
"(73,)",트러플 크림 뇨끼,"22,000원"
"(73,)",블랙트러플파스타,"35,000원"
"(73,)",문어 라구 파스타,"36,000원"
"(73,)",송아지 립 스테이크,"60,000원"
"(73,)",아페라롤 스프리츠,"8,000원"
"(74,)",규카츠,"15,000원"
"(74,)",반숙 오므라이스,"11,000원"
"(74,)",야마가타 민치카레,"12,000원"
"(74,)",스테키 덮밥,"15,000원"
"(74,)",스테키정식,"14,000원"
"(74,)",니꾸온우동,"9,000원"
"(74,)",우삼겹덮밥,"12,000원"
"(74,)",대창덮밥,"13,000원"
"(74,)",규카츠동,"15,000원"
"(74,)",산토리프리미엄몰츠,"9,000원"
"(75,)",항정매콤크림파스타,"16,000원"
"(75,)",차돌로제파스타,"16,000원"
"(75,)",회오리 오므라이스,"14,000원"
"(75,)",치킨커리 리조또,"13,000원"
"(75,)",바다향 봉골레파스타,"15,000원"
"(76,)",아메리카노,"5,000원"
"(76,)",라떼,"5,500원"
"(76,)",아인슈페너,"6,000원"
"(76,)",플랫화이트,"5,500원"
"(76,)",크림라떼,"6,000원"
"(77,)",설농탕,"10,000원"
"(77,)",설농탕 (특),"13,000원"
"(77,)",도가니탕,"13,000원"
"(77,)",도가니탕 (특),"16,000원"
"(77,)",머리탕,"10,000원"
"(77,)",머리탕 (특),"13,000원"
"(77,)",수육,"37,000원"
"(77,)",도가니안주,"37,000원"
"(77,)",소머리안주,"37,000원"
"(77,)",혀밑,"37,000원"
"(77,)",마나,"15,000원"
"(78,)",아메리카노,"5,000원"
"(78,)",이탈리안 카푸치노,"5,300원"
"(78,)",에스프레소,"4,300원"
"(78,)",에스프레소 콘파냐,"4,800원"
"(78,)",코르타도,"5,000원"
"(78,)",플랫 화이트,"5,500원"
"(78,)",카페 라떼,"5,500원"
"(78,)",카푸치노,"5,500원"
"(78,)",바닐라 라떼,"6,000원"
"(78,)",어니언 카페 모카,"6,800원"
"(78,)",어니언 아인슈페너,"6,500원"
"(78,)",딸기 요거트,"6,500원"
"(78,)",베네수엘라 초콜렛 라떼,"6,800원"
"(78,)",밀크티,"6,500원"
"(78,)",패션후르츠 에이드,"6,500원"
"(79,)",해장국(보통),"10,000원"
"(79,)",해장국(특),"12,000원"
"(79,)",안주국,"13,000원"
"(79,)",모듬수육,"35,000원"
"(79,)",양지수육,"50,000원"
"(79,)",내장수육,"28,000원"
"(79,)",따구국,"30,000원"
"(79,)",안주전골,"28,000원"
"(79,)",모듬전,"20,000원"
"(79,)",동그랑땡,"18,000원"
"(79,)",동태전,"18,000원"
"(79,)",고추전,"18,000원"
"(79,)",빈대떡,"18,000원"
"(80,)",냉메밀,"9,000원"
"(80,)",온메밀,"9,000원"
"(80,)",비빔메밀,"9,000원"
"(80,)",메밀 막국수,"9,000원"
"(80,)",메밀전병,"6,000원"
"(80,)",보쌈정식,"8,500원"
"(80,)",오뎅정식,"8,500원"
"(80,)",돌우동,"8,500원"
"(80,)",수제 돈까스,"9,000원"
"(80,)",미진 칼국수,"9,000원"
"(80,)",얼큰낙지칼국수,"10,000원"
"(80,)",메밀 해물전,"15,000원"
"(80,)",낙지버섯전골,"30,000원"
"(80,)",직화낙지볶음과 메밀,"25,000원"
"(80,)",스페셜 보쌈,"45,000원"
"(82,)",명란 크림 파스타,"16,800원"
"(82,)",스테이크 샐러드,"24,000원"
"(82,)",로제 쉬림프 파스타,"16,800원"
"(82,)",명란 매콤 알리오 올리오,"14,800원"
"(82,)",살롱 로즈마리 스테이크 (살치살),"31,000원"
"(82,)",순라 허브갈릭 스테이크 (채끝등심),"34,000원"
"(82,)",순라 프라이드 치킨,"24,000원"
"(82,)",뽈뽀 감바스 (빵 포함),"19,000원"
"(82,)",치즈 플레이트,"24,000원"
"(82,)",브리치즈 구이,"18,000원"
"(82,)",프로슈토 머스크 멜론,"18,000원"
"(82,)",나쵸,"8,000원"
"(82,)",와인,"30,000~180,000"
"(82,)",노을 순라,"12,000원"
"(82,)",달빛 순라,"12,000원"
